ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,type
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.038568,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.038609,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.038654,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.038691,3.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.038732,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.038778,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.03881,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.038842,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.038883,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.038923,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.038964,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039011,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.03905,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.03908,3.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039113,3.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039153,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039195,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039242,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039753,0.000511,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0398,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039838,3.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039878,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039924,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039955,3.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.039995,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040062,6.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040101,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040144,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040191,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040222,3.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040254,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040294,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040342,4.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040379,3.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040422,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040497,7.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040542,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04058,3.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040621,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040661,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040691,3.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040768,7.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040816,4.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040851,3.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040891,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040938,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.040982,4.40E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041021,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04106,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041107,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041146,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041191,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041231,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041276,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041316,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041367,5.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04142,5.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041474,5.40E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041514,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041561,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0416,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041646,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041686,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041732,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041772,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041818,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041858,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041903,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041943,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.041982,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042022,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042068,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042108,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042153,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042193,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042239,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042279,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042324,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042379,5.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042466,8.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042568,0.000102,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0426,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042632,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042674,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042716,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042748,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042788,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042835,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042875,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042914,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042954,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.042985,3.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043027,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043106,7.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043137,3.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043168,3.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043184,1.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043251,6.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043607,0.000356,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043673,6.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043714,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04376,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04379,3.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043822,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043863,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04391,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043953,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.043992,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044031,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044077,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044116,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044162,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044202,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044248,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044287,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04439,0.000103,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044435,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044477,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044517,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044566,4.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.044974,0.000408,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.045555,0.000581,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.045639,8.40E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.045672,3.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.045715,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.045757,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.045789,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.045821,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.045862,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.045911,4.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.045949,3.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04599,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046038,4.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046072,3.40E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046112,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046159,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046197,3.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046237,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046305,6.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046348,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046383,3.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046426,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046473,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046515,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046553,3.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046584,3.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046627,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04668,5.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046724,4.40E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046764,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046796,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046836,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046884,4.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04693,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.046983,5.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047024,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047065,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047106,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047152,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047192,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047245,5.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047303,5.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047335,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047409,7.40E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047454,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047495,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047544,4.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.047967,0.000423,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048,3.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048043,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048085,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048116,3.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048147,3.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048197,5.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048271,7.40E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048328,5.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048362,3.40E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048404,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048451,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048497,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048536,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048568,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048609,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048653,4.40E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048693,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048737,4.40E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04878,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04882,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04886,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048906,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048946,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.048991,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049078,8.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049118,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049161,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049201,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049244,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049283,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049315,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049345,3.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049377,3.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04942,4.30E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049467,4.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049504,3.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049545,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049591,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.04962,2.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049676,5.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049721,4.50E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049758,3.70E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049798,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049844,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049856,1.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049914,5.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049956,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.049995,3.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050041,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050069,2.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.05011,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050159,4.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050185,2.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050241,5.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050283,4.20E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050329,4.60E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050357,2.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050397,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050446,4.90E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050486,4.00E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050524,3.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050565,4.10E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050613,4.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050641,2.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050729,8.80E-05,0,0,dos
38,0,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0.050769,4.00E-05,0,0,dos
